ocm38700163	990005510690302486,(Aleph)000551069EMU01	None	0
ocm38699361	990005510760302486,(Aleph)000551076EMU01	None	0
(OCoLC)4058489	990005512820302486,(Aleph)000551282EMU01	0190-714X	1
ocm6696447	990005513430302486,(Aleph)000551343EMU01	0558-2229	0
ocm52262226	990005513440302486,(Aleph)000551344EMU01	None	0
ocm41054464	990005513450302486,(Aleph)000551345EMU01	0506-7278	0
ocm1765309	990005513460302486,(Aleph)000551346EMU01	None	0
ocm39117405	990005513470302486,(Aleph)000551347EMU01	None	0
ocm9725172	990005513480302486,(Aleph)000551348EMU01	None	0
ocm1773376	990005513490302486,(Aleph)000551349EMU01	0582-6314	0
ocm1644066	990005513500302486,(Aleph)000551350EMU01	0197-4122	0
ocm1716770	990005513510302486,(Aleph)000551351EMU01	None	0
ocm2365924	990005513520302486,(Aleph)000551352EMU01	0193-6069	0
ocm1765402	990005513870302486,(Aleph)000551387EMU01	0037-248X	0
ocm6900373	990005513880302486,(Aleph)000551388EMU01	None	0
ocm1907441	990005514430302486,(Aleph)000551443EMU01	0034-3994	0
ocm29628628	990005514440302486,(Aleph)000551444EMU01	None	0
ocm2235087	990005514450302486,(Aleph)000551445EMU01	0034-4001	0
ocm9594320	990005514460302486,(Aleph)000551446EMU01	None	0
ocm7350176	990005514470302486,(Aleph)000551447EMU01	None	0
ocm1680999	990005514480302486,(Aleph)000551448EMU01	0557-7217	0
ocm1776683	990005514490302486,(Aleph)000551449EMU01	0484-3762	0
ocm2750681	990005514500302486,(Aleph)000551450EMU01	0145-5427	0
ocm49621192	990005514510302486,(Aleph)000551451EMU01	1115-3237	0
ocm56361141	990005514520302486,(Aleph)000551452EMU01	None	0
ocm1763721	990005514530302486,(Aleph)000551453EMU01	0364-6661	0
ocm7145714	990005514540302486,(Aleph)000551454EMU01	0486-5065	0
ocm27828505	990005514550302486,(Aleph)000551455EMU01	None	0
ocm1589019	990005514560302486,(Aleph)000551456EMU01	0034-5695	0
ocm1868615	990005514570302486,(Aleph)000551457EMU01	0034-5733	0
ocm9127745	990005514580302486,(Aleph)000551458EMU01	None	0
ocm11515541	990005514590302486,(Aleph)000551459EMU01	None	0
ocm6126654	990005514600302486,(Aleph)000551460EMU01	0556-5650	0
ocm5178507	990005514610302486,(Aleph)000551461EMU01	0120-8268	0
ocm1763965	990005514620302486,(Aleph)000551462EMU01	0021-5562; 0120-3088	0
ocm7567828	990005514950302486,(Aleph)000551495EMU01	None	0
ocm44871800	990005514960302486,(Aleph)000551496EMU01	0120-811X	0
ocm1795359	990005514970302486,(Aleph)000551497EMU01	None	0
ocm1607615	990005514980302486,(Aleph)000551498EMU01	None	0
ocm1764303	990005514990302486,(Aleph)000551499EMU01	0257-4721	0
ocm1777742	990005515000302486,(Aleph)000551500EMU01	None	0
ocm10296948	990005515010302486,(Aleph)000551501EMU01	None	0
ocm15985395	990005515020302486,(Aleph)000551502EMU01	0485-7348	0
ocm2134779	990005515030302486,(Aleph)000551503EMU01	0363-7085	0
ocm1774107	990005515040302486,(Aleph)000551504EMU01	0036-0082	0
ocm1768410	990005515550302486,(Aleph)000551555EMU01	None	1
ocm9345156	990005519390302486,(Aleph)000551939EMU01	None	1
ocm1714626	990005519410302486,(Aleph)000551941EMU01	None	1
ocm1514078	990005521860302486,(Aleph)000552186EMU01	0193-1768	0
ocm1793825	990005521980302486,(Aleph)000552198EMU01	None	0
ocm1514057	990005522180302486,(Aleph)000552218EMU01	0570-9261	0
ocm50425418	990005522300302486,(Aleph)000552230EMU01	None	0
ocm4443352	990005523750302486,(Aleph)000552375EMU01	None	0
ocm52607501	990005523760302486,(Aleph)000552376EMU01	None	0
(OCoLC)990005524360302486	990005524360302486,(Aleph)000552436EMU01	None	0
ocm13623418	990005528680302486,(Aleph)000552868EMU01	None	0
ocm1565507	990005528690302486,(Aleph)000552869EMU01	0011-1910	0
ocm62593318	990005528710302486,(Aleph)000552871EMU01	None	0
ocm1776753	990005528720302486,(Aleph)000552872EMU01	0512-2627	0
ocm62593321	990005528730302486,(Aleph)000552873EMU01	None	0
ocm62593324	990005528740302486,(Aleph)000552874EMU01	None	0
ocm62593325	990005528750302486,(Aleph)000552875EMU01	None	0
ocm62593326	990005528760302486,(Aleph)000552876EMU01	None	0
ocm62593328	990005528770302486,(Aleph)000552877EMU01	None	0
ocm13199121	990005528810302486,(Aleph)000552881EMU01	None	0
ocm1645168	990005528920302486,(Aleph)000552892EMU01	0023-0804	0
(OCoLC)61492604	990005529130302486,(Aleph)000552913EMU01	1815-8897	0
ocm24893454	990005529200302486,(Aleph)000552920EMU01	None	0
(OCoLC)62154893	990005529450302486,(Aleph)000552945EMU01	None	0
ocm58037940	990005529530302486,(Aleph)000552953EMU01	1559-1824	0
ocm28614369	990005529540302486,(Aleph)000552954EMU01	None	0
ocm1380420	990005529820302486,(Aleph)000552982EMU01	0273-0243	1
(OCoLC)54068980	990005532640302486,(Aleph)000553264EMU01	None	0
(OCoLC)990005534000302486	990005534000302486,(Aleph)000553400EMU01	None	0
(OCoLC)990005534050302486	990005534050302486,(Aleph)000553405EMU01	None	0
(OCoLC)990005534070302486	990005534070302486,(Aleph)000553407EMU01	0362-1820	0
(OCoLC)990005534080302486	990005534080302486,(Aleph)000553408EMU01	None	0
(OCoLC)62524642	990005543900302486,(Aleph)000554390EMU01	1932-314X	0
ocm62726019	990005543980302486,(Aleph)000554398EMU01	None	0
ocm62726020	990005543990302486,(Aleph)000554399EMU01	None	0
ocm62725977	990005544000302486,(Aleph)000554400EMU01	None	0
ocm62725979	990005544010302486,(Aleph)000554401EMU01	None	0
ocm62725980	990005544020302486,(Aleph)000554402EMU01	None	0
ocm62726021	990005544030302486,(Aleph)000554403EMU01	None	0
ocm62725981	990005544040302486,(Aleph)000554404EMU01	None	0
ocm62725982	990005544050302486,(Aleph)000554405EMU01	None	0
ocm62725983	990005544060302486,(Aleph)000554406EMU01	None	0
ocm62725985	990005544070302486,(Aleph)000554407EMU01	None	0
ocm62725986	990005544080302486,(Aleph)000554408EMU01	None	0
ocm62725988	990005544090302486,(Aleph)000554409EMU01	None	0
ocm62725989	990005544100302486,(Aleph)000554410EMU01	None	0
ocm62725991	990005544110302486,(Aleph)000554411EMU01	None	0
ocm62725993	990005544120302486,(Aleph)000554412EMU01	None	0
ocm62726022	990005544130302486,(Aleph)000554413EMU01	None	0
ocm62725995	990005544140302486,(Aleph)000554414EMU01	None	0
ocm62725996	990005544150302486,(Aleph)000554415EMU01	None	0
ocm62725997	990005544160302486,(Aleph)000554416EMU01	None	0
ocm62725998	990005544170302486,(Aleph)000554417EMU01	None	0
ocm62726000	990005544180302486,(Aleph)000554418EMU01	None	0
ocm62726001	990005544190302486,(Aleph)000554419EMU01	None	0
ocm62726002	990005544200302486,(Aleph)000554420EMU01	None	0
ocm56350297	990005551110302486,(Aleph)000555111EMU01	None	1
ocm62758081	990005551870302486,(Aleph)000555187EMU01	None	0
ocm20514695	990005551880302486,(Aleph)000555188EMU01	None	0
ocm62758084	990005551890302486,(Aleph)000555189EMU01	None	0
ocm62758085	990005551900302486,(Aleph)000555190EMU01	None	0
ocm62758086	990005551910302486,(Aleph)000555191EMU01	None	0
ocm62758087	990005551920302486,(Aleph)000555192EMU01	None	0
ocm62758089	990005551930302486,(Aleph)000555193EMU01	None	0
ocm62758090	990005551940302486,(Aleph)000555194EMU01	None	0
ocm62758091	990005551950302486,(Aleph)000555195EMU01	None	0
ocm62758092	990005551960302486,(Aleph)000555196EMU01	None	0
ocm62758093	990005551970302486,(Aleph)000555197EMU01	None	0
ocm62758094	990005551980302486,(Aleph)000555198EMU01	None	0
ocm62758095	990005551990302486,(Aleph)000555199EMU01	None	0
ocm62758096	990005552000302486,(Aleph)000555200EMU01	None	0
ocm62758098	990005552010302486,(Aleph)000555201EMU01	None	0
ocm62758099	990005552020302486,(Aleph)000555202EMU01	None	0
ocm62758101	990005552030302486,(Aleph)000555203EMU01	None	0
ocm62758102	990005552040302486,(Aleph)000555204EMU01	None	0
ocm62758103	990005552050302486,(Aleph)000555205EMU01	None	0
ocm56660786	990005555930302486,(Aleph)000555593EMU01	1557-007X	0
ocm53479284	990005556620302486,(Aleph)000555662EMU01	1549-7062	0
(OCoLC)55208630	990005557450302486,(Aleph)000555745EMU01	1813-9477	0
ocm6395160	990005557490302486,(Aleph)000555749EMU01	0740-6959	0
ocm34889317	990005559300302486,(Aleph)000555930EMU01	None	0
ocm7270433	990005560240302486,(Aleph)000556024EMU01	0895-1713	0
ocm25749144	990005563160302486,(Aleph)000556316EMU01	1062-8061	0
ocm62792858	990005565860302486,(Aleph)000556586EMU01	None	0
ocm62792859	990005565870302486,(Aleph)000556587EMU01	None	0
ocm62792860	990005565880302486,(Aleph)000556588EMU01	None	0
ocm62792861	990005565890302486,(Aleph)000556589EMU01	None	0
ocm62792862	990005565900302486,(Aleph)000556590EMU01	1257-175X	0
ocm62792865	990005565910302486,(Aleph)000556591EMU01	None	0
ocm62792866	990005565920302486,(Aleph)000556592EMU01	None	0
ocm62792867	990005565930302486,(Aleph)000556593EMU01	1117-2592	0
ocm62792868	990005565940302486,(Aleph)000556594EMU01	None	0
ocm62792870	990005565950302486,(Aleph)000556595EMU01	None	0
ocm62792871	990005565960302486,(Aleph)000556596EMU01	None	0
ocm62792872	990005565970302486,(Aleph)000556597EMU01	None	0
ocm62792873	990005565980302486,(Aleph)000556598EMU01	1118-4264	0
ocm62792874	990005565990302486,(Aleph)000556599EMU01	None	0
ocm62792875	990005566000302486,(Aleph)000556600EMU01	None	0
ocm62792876	990005566010302486,(Aleph)000556601EMU01	None	0
ocm62792878	990005566020302486,(Aleph)000556602EMU01	None	0
ocm62792879	990005566030302486,(Aleph)000556603EMU01	None	0
ocm29143471	990005567330302486,(Aleph)000556733EMU01	0958-3491	0
ocm26923668	990005570980302486,(Aleph)000557098EMU01	None	0
ocm26923717	990005570990302486,(Aleph)000557099EMU01	None	0
ocm9201230	990005571060302486,(Aleph)000557106EMU01	None	0
ocm61387259	990005571690302486,(Aleph)000557169EMU01	1557-637X	0
(OCoLC)1461218	990005573600302486,(Aleph)000557360EMU01	0065-2911	0
ocm8942073	990005576270302486,(Aleph)000557627EMU01	None	0
ocm9048677	990005576400302486,(Aleph)000557640EMU01	None	0
ocm26923885	990005576580302486,(Aleph)000557658EMU01	None	0
ocm23227858	990005576630302486,(Aleph)000557663EMU01	None	0
(OCoLC)4657401	990005577490302486,(Aleph)000557749EMU01	0419-635X	1
ocm61493276	990005577740302486,(Aleph)000557774EMU01	1649-6981	0
ocm13112901	990005577750302486,(Aleph)000557775EMU01	0268-5418	0
ocm2243078	990005577770302486,(Aleph)000557777EMU01	0334-4509	0
ocm62214946	990005579070302486,(Aleph)000557907EMU01	1558-8378	0
ocm52272016	990005587080302486,(Aleph)000558708EMU01	None	1
ocm41569441	990005590680302486,(Aleph)000559068EMU01	1552-9223	0
ocm43545657	990005590690302486,(Aleph)000559069EMU01	None	0
ocm33088874	990005590700302486,(Aleph)000559070EMU01	1084-5682	0
ocm36872510	990005590710302486,(Aleph)000559071EMU01	None	0
ocm49997965	990005590720302486,(Aleph)000559072EMU01	1540-4579	0
ocm47294510	990005590730302486,(Aleph)000559073EMU01	None	0
ocm48168064	990005590740302486,(Aleph)000559074EMU01	0402-0731	0
ocm61453798	990005590750302486,(Aleph)000559075EMU01	None	0
ocm1640481	990005590760302486,(Aleph)000559076EMU01	0030-6967	0
ocm43424406	990005590770302486,(Aleph)000559077EMU01	1370-6020	0
ocm22752789	990005590780302486,(Aleph)000559078EMU01	1054-1144	0
ocm1906391	990005591620302486,(Aleph)000559162EMU01	0033-6904	0
ocm5276207	990005591630302486,(Aleph)000559163EMU01	None	0
ocm5276140	990005591640302486,(Aleph)000559164EMU01	None	0
ocm6966348	990005591650302486,(Aleph)000559165EMU01	0485-8468	0
ocm1776673	990005591660302486,(Aleph)000559166EMU01	None	0
ocm871397	990005591670302486,(Aleph)000559167EMU01	0033-7358	0
ocm10245391	990005591680302486,(Aleph)000559168EMU01	None	0
ocm1763465	990005591690302486,(Aleph)000559169EMU01	0034-0235	0
ocm8750516	990005591700302486,(Aleph)000559170EMU01	None	0
ocm50377096	990005591710302486,(Aleph)000559171EMU01	0486-1302	0
ocm6060672	990005591720302486,(Aleph)000559172EMU01	0306-7262	0
ocm55646210	990005591730302486,(Aleph)000559173EMU01	None	0
ocm1777079	990005591740302486,(Aleph)000559174EMU01	None	0
ocm2864701	990005591750302486,(Aleph)000559175EMU01	1607-6710	0
ocm1950214	990005591760302486,(Aleph)000559176EMU01	0360-9715	0
ocm10213798	990005591770302486,(Aleph)000559177EMU01	None	0
ocm47781935	990005591780302486,(Aleph)000559178EMU01	None	0
ocm10130609	990005591790302486,(Aleph)000559179EMU01	0142-1212	0
(OCoLC)1776680	990005591800302486,(Aleph)000559180EMU01	0484-3703	0
ocm10767380	990005591810302486,(Aleph)000559181EMU01	None	0
ocm6852272	990005591820302486,(Aleph)000559182EMU01	None	0
ocm11041309	990005591830302486,(Aleph)000559183EMU01	None	0
ocm1776666	990005591840302486,(Aleph)000559184EMU01	None	0
ocm4925862	990005591850302486,(Aleph)000559185EMU01	None	0
ocm15182599	990005591860302486,(Aleph)000559186EMU01	None	0
ocm1763161	990005591870302486,(Aleph)000559187EMU01	0362-4617	0
ocm29285935	990005591880302486,(Aleph)000559188EMU01	0555-7860	0
ocm2449868	990005591890302486,(Aleph)000559189EMU01	None	0
ocm2449872	990005591900302486,(Aleph)000559190EMU01	None	0
ocm9166231	990005591910302486,(Aleph)000559191EMU01	None	0
ocm1762841	990005591920302486,(Aleph)000559192EMU01	0555-1080	0
ocm38063561	990005591930302486,(Aleph)000559193EMU01	None	0
ocm2336945	990005591940302486,(Aleph)000559194EMU01	0552-1262	0
ocm2600733	990005591950302486,(Aleph)000559195EMU01	0032-7573	0
ocm11074357	990005591960302486,(Aleph)000559196EMU01	None	0
ocm9359695	990005591970302486,(Aleph)000559197EMU01	0823-1397	0
ocm1855408	990005591980302486,(Aleph)000559198EMU01	0034-3269	0
ocm2280360	990005592040302486,(Aleph)000559204EMU01	0555-0629	0
ocm37991939	990005594670302486,(Aleph)000559467EMU01	None	0
ocm2254285	990005595580302486,(Aleph)000559558EMU01	0032-7522	0
ocm7231741	990005595590302486,(Aleph)000559559EMU01	0555-0572	0
ocm2620822	990005595600302486,(Aleph)000559560EMU01	None	0
ocm2163080	990005595610302486,(Aleph)000559561EMU01	0079-5011	0
ocm2470069	990005595620302486,(Aleph)000559562EMU01	None	0
ocm5658321	990005595630302486,(Aleph)000559563EMU01	0032-5058	0
ocm1777736	990005595640302486,(Aleph)000559564EMU01	0032-5228	0
ocm1968386	990005595650302486,(Aleph)000559565EMU01	0361-2422	0
ocm5152667	990005595660302486,(Aleph)000559566EMU01	0554-4920	0
ocm38274558	990005595670302486,(Aleph)000559567EMU01	None	0
ocm6642041	990005595680302486,(Aleph)000559568EMU01	None	0
ocm9158515	990005595690302486,(Aleph)000559569EMU01	None	0
ocm6642128	990005595700302486,(Aleph)000559570EMU01	None	0
ocm6642171	990005595710302486,(Aleph)000559571EMU01	None	0
ocm6642099	990005595720302486,(Aleph)000559572EMU01	None	0
ocm6167028	990005595730302486,(Aleph)000559573EMU01	None	0
ocm6585009	990005595740302486,(Aleph)000559574EMU01	None	0
ocm4248892	990005595750302486,(Aleph)000559575EMU01	None	0
ocm8742097	990005595760302486,(Aleph)000559576EMU01	None	0
ocm4075183	990005595770302486,(Aleph)000559577EMU01	None	0
ocm17965089	990005595780302486,(Aleph)000559578EMU01	None	0
ocm1789470	990005595790302486,(Aleph)000559579EMU01	0210-0436	0
ocm30543133	990005595800302486,(Aleph)000559580EMU01	None	0
ocm12011173	990005595810302486,(Aleph)000559581EMU01	None	0
ocm6106906	990005595820302486,(Aleph)000559582EMU01	None	0
ocm1982814	990005595830302486,(Aleph)000559583EMU01	0361-2414	0
ocm2866103	990005595840302486,(Aleph)000559584EMU01	0030-7564	0
ocm1604279	990005595850302486,(Aleph)000559585EMU01	None	0
ocm6126586	990005595860302486,(Aleph)000559586EMU01	None	0
ocm4295422	990005595870302486,(Aleph)000559587EMU01	None	0
ocm6731838	990005595880302486,(Aleph)000559588EMU01	None	0
(OCoLC)4100990	990005595890302486,(Aleph)000559589EMU01	0030-5561	0
ocm5527211	990005597160302486,(Aleph)000559716EMU01	None	1
(OCoLC)57688077	990005597540302486,(Aleph)000559754EMU01	None	0
ocm62861895	990005597950302486,(Aleph)000559795EMU01	None	0
ocm56410345	990005601430302486,(Aleph)000560143EMU01	1697-2104	0
ocm32829694	990005601870302486,(Aleph)000560187EMU01	None	0
(OCoLC)18131317	990005602280302486,(Aleph)000560228EMU01	None	0
ocm10542185	990005602400302486,(Aleph)000560240EMU01	None	1
ocm1716560	990005602410302486,(Aleph)000560241EMU01	None	1
(OCoLC)4999593	990005602970302486,(Aleph)000560297EMU01	0736-5993	1
ocm20818193	990005610120302486,(Aleph)000561012EMU01	None	1
ocm50493284	990005610930302486,(Aleph)000561093EMU01	None	0
ocm51501349	990005612700302486,(Aleph)000561270EMU01	1567-133X	0
ocm5225289	990005612820302486,(Aleph)000561282EMU01	0343-0588	0
ocm63172067	990005612830302486,(Aleph)000561283EMU01	None	0
ocm63172068	990005612840302486,(Aleph)000561284EMU01	None	0
ocm63172070	990005612850302486,(Aleph)000561285EMU01	None	0
ocm63172071	990005612860302486,(Aleph)000561286EMU01	None	0
ocm63172072	990005612870302486,(Aleph)000561287EMU01	None	0
ocm34846612	990005612880302486,(Aleph)000561288EMU01	1089-6651	0
ocm63172061	990005612890302486,(Aleph)000561289EMU01	None	0
ocm63172064	990005612900302486,(Aleph)000561290EMU01	None	0
ocm44569375	990005613680302486,(Aleph)000561368EMU01	1549-2710	0
ocm30211679	990005613720302486,(Aleph)000561372EMU01	None	0
ocm60717450	990005614020302486,(Aleph)000561402EMU01	1556-5777	0
ocm12406676	990005617220302486,(Aleph)000561722EMU01	None	0
(OCoLC)10354954	990005617290302486,(Aleph)000561729EMU01	None	0
ocm1604565	990005617360302486,(Aleph)000561736EMU01	None	0
No OCLC Number Available	990005619280302486,(Aleph)000561928EMU01	None	0
ocm62231688	990005621700302486,(Aleph)000562170EMU01	1795-9926	0
ocm58993273	990005622970302486,(Aleph)000562297EMU01	None	1
ocm63048791	990005623270302486,(Aleph)000562327EMU01	None	0
ocm40413950	990005624360302486,(Aleph)000562436EMU01	1547-3570	0
(OCoLC)47147544	990005629600302486,(Aleph)000562960EMU01	None	0
ocm47137391	990005642670302486,(Aleph)000564267EMU01	None	0
ocm70633990	990005642680302486,(Aleph)000564268EMU01	None	0
(OCoLC)6352381	990005646250302486,(Aleph)000564625EMU01	None	1
ocm3246522	990005647350302486,(Aleph)000564735EMU01	0531-5417	0
ocm57705064	990005647840302486,(Aleph)000564784EMU01	1312-3963	0
ocm10050407	990005648100302486,(Aleph)000564810EMU01	None	0
ocm61146694	990005648110302486,(Aleph)000564811EMU01	0882-4312	0
ocm49304254	990005648120302486,(Aleph)000564812EMU01	1539-0152	0
ocm3260487	990005648230302486,(Aleph)000564823EMU01	0428-8181	0
ocm29807390	990005649110302486,(Aleph)000564911EMU01	1122-0244	0
ocm56028902	990005651880302486,(Aleph)000565188EMU01	None	1
ocm61315564	990005655150302486,(Aleph)000565515EMU01	None	0
ocm65223660	990005656640302486,(Aleph)000565664EMU01	None	0
ocm48982729	990005670660302486,(Aleph)000567066EMU01	None	0
ocm52873664	990005670670302486,(Aleph)000567067EMU01	1550-025X	0
ocm62035295	990005676330302486,(Aleph)000567633EMU01	1743-923X	0
(OCoLC)64407075	990005681630302486,(Aleph)000568163EMU01	None	0
(OCoLC)57011934	990005684900302486,(Aleph)000568490EMU01	None	1
ocm52861917	990005687490302486,(Aleph)000568749EMU01	None	0
ocm7111995	990005689660302486,(Aleph)000568966EMU01	None	0
ocm61225895	990005689790302486,(Aleph)000568979EMU01	1557-2625	0
ocm54672426	990005689810302486,(Aleph)000568981EMU01	1740-7745	0
ocm49763364	990005689820302486,(Aleph)000568982EMU01	1474-7758	0
ocm57671999	990005690430302486,(Aleph)000569043EMU01	1554-4796	0
ocm36451549	990005690450302486,(Aleph)000569045EMU01	None	0
ocm1585683	990005690460302486,(Aleph)000569046EMU01	0015-9107	0
ocm50686107	990005691870302486,(Aleph)000569187EMU01	1476-1769	0
ocm37544349	990005691900302486,(Aleph)000569190EMU01	1432-9506	0
ocm1606614	990005692730302486,(Aleph)000569273EMU01	0083-2200	1
ocm63759927	990005693370302486,(Aleph)000569337EMU01	None	0
ocm62757062	990005693410302486,(Aleph)000569341EMU01	None	0
ocm47348611	990005694480302486,(Aleph)000569448EMU01	1536-0261	0
ocm36451577	990005696250302486,(Aleph)000569625EMU01	None	0
ocm1777978	990005696660302486,(Aleph)000569666EMU01	0014-1755	0
(OCoLC)60362672	990005699670302486,(Aleph)000569967EMU01	1556-0619	0
ocm2454803	990005701310302486,(Aleph)000570131EMU01	0363-3721	0
ocm15352979	990005701320302486,(Aleph)000570132EMU01	None	0
ocm22271694	990005701330302486,(Aleph)000570133EMU01	1052-3804	0
ocm2163807	990005701340302486,(Aleph)000570134EMU01	1074-1771	0
ocm47069297	990005701350302486,(Aleph)000570135EMU01	None	0
ocm2239269	990005701360302486,(Aleph)000570136EMU01	None	0
ocm37357646	990005701370302486,(Aleph)000570137EMU01	None	0
ocm1644563	990005701380302486,(Aleph)000570138EMU01	None	0
ocm12172980	990005701390302486,(Aleph)000570139EMU01	None	0
ocm51928514	990005701400302486,(Aleph)000570140EMU01	None	0
ocm10307537	990005701410302486,(Aleph)000570141EMU01	None	0
ocm4830800	990005701420302486,(Aleph)000570142EMU01	None	0
ocm8886644	990005701430302486,(Aleph)000570143EMU01	None	0
ocm2107939	990005701440302486,(Aleph)000570144EMU01	0193-5550	0
ocm39315234	990005701450302486,(Aleph)000570145EMU01	None	0
ocm1588653	990005701460302486,(Aleph)000570146EMU01	None	0
ocm6229380	990005701470302486,(Aleph)000570147EMU01	0013-077X	0
ocm14560684	990005701480302486,(Aleph)000570148EMU01	None	0
ocm11528842	990005701490302486,(Aleph)000570149EMU01	None	0
ocm1585814	990005701500302486,(Aleph)000570150EMU01	None	0
ocm9364260	990005701510302486,(Aleph)000570151EMU01	0748-5719	0
ocm8304177	990005701520302486,(Aleph)000570152EMU01	None	1
ocm10121286	990005701530302486,(Aleph)000570153EMU01	None	0
ocm6445560	990005701540302486,(Aleph)000570154EMU01	0424-5482	0
ocm1567664	990005701550302486,(Aleph)000570155EMU01	0013-2381	1
ocm1780861	990005701560302486,(Aleph)000570156EMU01	None	0
ocm9845028	990005701570302486,(Aleph)000570157EMU01	None	0
ocm6292741	990005701580302486,(Aleph)000570158EMU01	None	0
ocm11027875	990005701590302486,(Aleph)000570159EMU01	None	0
ocm6029194	990005701600302486,(Aleph)000570160EMU01	None	0
ocm1624308	990005701610302486,(Aleph)000570161EMU01	None	0
ocm6727827	990005701620302486,(Aleph)000570162EMU01	None	0
ocm7893950	990005701630302486,(Aleph)000570163EMU01	0720-4957	0
ocm15704594	990005701640302486,(Aleph)000570164EMU01	None	0
ocm36172926	990005701650302486,(Aleph)000570165EMU01	1116-1984	0
ocm8292325	990005701660302486,(Aleph)000570166EMU01	None	0
(OCoLC)1776025	990005701670302486,(Aleph)000570167EMU01	0014-2018	1
ocm1776418	990005701680302486,(Aleph)000570168EMU01	None	0
ocm6256764	990005701690302486,(Aleph)000570169EMU01	None	0
ocm34056178	990005701700302486,(Aleph)000570170EMU01	None	0
ocm32528448	990005701710302486,(Aleph)000570171EMU01	None	0
ocm1568623	990005701720302486,(Aleph)000570172EMU01	0014-4673	0
ocm10920080	990005701730302486,(Aleph)000570173EMU01	None	0
ocm1589046	990005701750302486,(Aleph)000570175EMU01	0017-2162	0
ocm15021974	990005701760302486,(Aleph)000570176EMU01	None	0
ocm4080650	990005701770302486,(Aleph)000570177EMU01	0017-2340	0
ocm1776435	990005701780302486,(Aleph)000570178EMU01	0017-2391	0
ocm12673551	990005701790302486,(Aleph)000570179EMU01	None	0
ocm30746538	990005701800302486,(Aleph)000570180EMU01	None	0
ocm4920040	990005701810302486,(Aleph)000570181EMU01	0433-9703	0
ocm11903909	990005701820302486,(Aleph)000570182EMU01	None	0
ocm15037784	990005701830302486,(Aleph)000570183EMU01	None	0
(OCoLC)14993356	990005701840302486,(Aleph)000570184EMU01	None	0
ocm10049610	990005701850302486,(Aleph)000570185EMU01	0746-4509	0
ocm1695932	990005701860302486,(Aleph)000570186EMU01	0018-0653	0
ocm39817680	990005701870302486,(Aleph)000570187EMU01	None	0
ocm1605001	990005701880302486,(Aleph)000570188EMU01	0437-4096	0
ocm7005099	990005701890302486,(Aleph)000570189EMU01	None	0
ocm27307217	990005701900302486,(Aleph)000570190EMU01	0189-3157	0
(OCoLC)10150931	990005701910302486,(Aleph)000570191EMU01	None	0
ocm2262055	990005701920302486,(Aleph)000570192EMU01	0018-7291	0
ocm1776451	990005701930302486,(Aleph)000570193EMU01	0441-4294; 0441-4292	0
ocm1541898	990005701940302486,(Aleph)000570194EMU01	0748-2221	0
ocm56815013	990005702020302486,(Aleph)000570202EMU01	None	0
ocm1681425	990005702030302486,(Aleph)000570203EMU01	0046-8967	0
ocm1587967	990005702040302486,(Aleph)000570204EMU01	0019-6096	0
ocm37138379	990005702050302486,(Aleph)000570205EMU01	None	0
ocm53009845	990005703110302486,(Aleph)000570311EMU01	1741-0819	0
ocm25419651	990005704810302486,(Aleph)000570481EMU01	None	0
ocm6743115	990005704820302486,(Aleph)000570482EMU01	None	0
ocm1585861	990005704830302486,(Aleph)000570483EMU01	0020-1464	0
ocm3425398	990005704840302486,(Aleph)000570484EMU01	0020-1723	0
ocm1753185	990005704850302486,(Aleph)000570485EMU01	0020-1901	0
ocm1776456	990005704870302486,(Aleph)000570487EMU01	0361-7092	0
ocm4691599	990005704890302486,(Aleph)000570489EMU01	0276-9557	0
ocm10312183	990005704900302486,(Aleph)000570490EMU01	None	0
ocm1777009	990005704910302486,(Aleph)000570491EMU01	None	0
ocm27594650	990005704920302486,(Aleph)000570492EMU01	None	0
ocm1779786	990005704930302486,(Aleph)000570493EMU01	0020-6350	0
ocm5517940	990005704940302486,(Aleph)000570494EMU01	0020-9821	0
ocm1607963	990005704950302486,(Aleph)000570495EMU01	0021-0773	0
ocm42024984	990005704960302486,(Aleph)000570496EMU01	1118-9525	0
ocm33850885	990005704970302486,(Aleph)000570497EMU01	None	0
ocm5351607	990005704980302486,(Aleph)000570498EMU01	None	0
ocm63199566	990005705200302486,(Aleph)000570520EMU01	None	0
ocm60398153	990005707950302486,(Aleph)000570795EMU01	None	0
ocm64395354	990005709060302486,(Aleph)000570906EMU01	None	0
ocm64587100	990005709930302486,(Aleph)000570993EMU01	1930-627X	0
ocm61443787	990005710240302486,(Aleph)000571024EMU01	1561-2279	1
(OCoLC)35564478	990005710250302486,(Aleph)000571025EMU01	None	1
(OCoLC)61049901	990005713180302486,(Aleph)000571318EMU01	None	0
(OCoLC)2241027	990005714320302486,(Aleph)000571432EMU01	0098-311X	1
(OCoLC)61715973	990005715260302486,(Aleph)000571526EMU01	None	0
ocm24393811	990005717910302486,(Aleph)000571791EMU01	None	1
ocm50258834	990005717960302486,(Aleph)000571796EMU01	None	1
ocm1772616	990005724010302486,(Aleph)000572401EMU01	None	0
(OCoLC)63691070	990005730230302486,(Aleph)000573023EMU01	1932-2399	0
No OCLC Number Available	990005732920302486,(Aleph)000573292EMU01	None	0
ocm63117807	990005738500302486,(Aleph)000573850EMU01	0007-4624	0
ocm47089972	990005738990302486,(Aleph)000573899EMU01	1539-2759	0
